year,state,industry,startups_recognized,unit,note
2019,Maharashtra,Education,153,startups_recognized in absolute numbers,
2019,Maharashtra,Renewable Energy,62,startups_recognized in absolute numbers,
2019,Maharashtra,Technology Hardware,65,startups_recognized in absolute numbers,
2019,Maharashtra,Healthcare & Lifesciences,232,startups_recognized in absolute numbers,
2019,Maharashtra,Internet of Things,56,startups_recognized in absolute numbers,
2019,Maharashtra,IT Services,278,startups_recognized in absolute numbers,
2019,Maharashtra,Human Resources,41,startups_recognized in absolute numbers,
2019,Maharashtra,Marketing,47,startups_recognized in absolute numbers,
2019,Maharashtra,Nanotechnology,6,startups_recognized in absolute numbers,
2019,Maharashtra,Non- Renewable Energy,7,startups_recognized in absolute numbers,
2019,Maharashtra,Pets & Animals,6,startups_recognized in absolute numbers,
2019,Maharashtra,Media & Entertainment,58,startups_recognized in absolute numbers,
2019,Maharashtra,Retail,57,startups_recognized in absolute numbers,
2019,Maharashtra,House-Hold Services,16,startups_recognized in absolute numbers,
2019,Maharashtra,Professional & Commercial Services,86,startups_recognized in absolute numbers,
2019,Maharashtra,Sports,15,startups_recognized in absolute numbers,
2019,Maharashtra,Social Impact,19,startups_recognized in absolute numbers,
2019,Maharashtra,Social Network,17,startups_recognized in absolute numbers,
2019,Maharashtra,Textiles & Apparel,14,startups_recognized in absolute numbers,
2019,Maharashtra,Transportation & Storage,47,startups_recognized in absolute numbers,
2019,Maharashtra,Travel & Tourism,45,startups_recognized in absolute numbers,
2019,Maharashtra,Security Solutions,17,startups_recognized in absolute numbers,
2019,Maharashtra,Real Estate,35,startups_recognized in absolute numbers,
2019,Maharashtra,Other Specialty Retailers,6,startups_recognized in absolute numbers,
2019,Maharashtra,Safety,9,startups_recognized in absolute numbers,
2019,Maharashtra,Robotics,19,startups_recognized in absolute numbers,
2019,Dadra and Nagar Haveli and Daman and Diu,Advertising,1,startups_recognized in absolute numbers,
2019,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,1,startups_recognized in absolute numbers,
2019,Dadra and Nagar Haveli and Daman and Diu,Retail,1,startups_recognized in absolute numbers,
2019,Puducherry,Construction,1,startups_recognized in absolute numbers,
2019,Puducherry,Food & Beverages,1,startups_recognized in absolute numbers,
2019,Puducherry,Education,1,startups_recognized in absolute numbers,
2019,Puducherry,Renewable Energy,1,startups_recognized in absolute numbers,
2019,Puducherry,Technology Hardware,1,startups_recognized in absolute numbers,
2019,Puducherry,Healthcare & Lifesciences,1,startups_recognized in absolute numbers,
2019,Puducherry,IT Services,2,startups_recognized in absolute numbers,
2019,Puducherry,Marketing,1,startups_recognized in absolute numbers,
2019,Puducherry,Social Network,1,startups_recognized in absolute numbers,
2019,Puducherry,Security Solutions,1,startups_recognized in absolute numbers,
2019,Meghalaya,Enterprise Software,1,startups_recognized in absolute numbers,
2019,Meghalaya,Food & Beverages,1,startups_recognized in absolute numbers,
2019,Meghalaya,Education,1,startups_recognized in absolute numbers,
2019,Meghalaya,IT Services,2,startups_recognized in absolute numbers,
2019,Meghalaya,Professional & Commercial Services,1,startups_recognized in absolute numbers,
2019,Odisha,Analytics,1,startups_recognized in absolute numbers,
2019,Odisha,Advertising,2,startups_recognized in absolute numbers,
2019,Odisha,Automotive,4,startups_recognized in absolute numbers,
2019,Odisha,Art & Photography,1,startups_recognized in absolute numbers,
2019,Odisha,Computer Vision,1,startups_recognized in absolute numbers,
2019,Odisha,Construction,4,startups_recognized in absolute numbers,
2019,Odisha,Agriculture,14,startups_recognized in absolute numbers,
2019,Odisha,AI,2,startups_recognized in absolute numbers,
2019,Odisha,Green Technology,3,startups_recognized in absolute numbers,
2019,Odisha,Events,5,startups_recognized in absolute numbers,
2019,Odisha,Finance Technology,4,startups_recognized in absolute numbers,
2019,Odisha,Enterprise Software,4,startups_recognized in absolute numbers,
2019,Odisha,Food & Beverages,19,startups_recognized in absolute numbers,
2019,Odisha,Design,2,startups_recognized in absolute numbers,
2019,Odisha,Dating Matrimonial,1,startups_recognized in absolute numbers,
2019,Odisha,Education,13,startups_recognized in absolute numbers,
2019,Odisha,Renewable Energy,10,startups_recognized in absolute numbers,
2019,Odisha,Technology Hardware,4,startups_recognized in absolute numbers,
2019,Odisha,Healthcare & Lifesciences,12,startups_recognized in absolute numbers,
2019,Odisha,Internet of Things,8,startups_recognized in absolute numbers,
2019,Odisha,IT Services,28,startups_recognized in absolute numbers,
2019,Odisha,Human Resources,3,startups_recognized in absolute numbers,
2019,Odisha,Marketing,4,startups_recognized in absolute numbers,
2019,Odisha,Media & Entertainment,3,startups_recognized in absolute numbers,
2019,Odisha,Retail,4,startups_recognized in absolute numbers,
2019,Odisha,House-Hold Services,2,startups_recognized in absolute numbers,
2019,Odisha,Professional & Commercial Services,6,startups_recognized in absolute numbers,
2019,Odisha,Social Network,4,startups_recognized in absolute numbers,
2019,Odisha,Textiles & Apparel,4,startups_recognized in absolute numbers,
2019,Odisha,Transportation & Storage,3,startups_recognized in absolute numbers,
2019,Odisha,Travel & Tourism,7,startups_recognized in absolute numbers,
2019,Odisha,Security Solutions,2,startups_recognized in absolute numbers,
2019,Odisha,Real Estate,1,startups_recognized in absolute numbers,
2019,Odisha,Other Specialty Retailers,1,startups_recognized in absolute numbers,
2019,Odisha,Robotics,1,startups_recognized in absolute numbers,
2019,Punjab,Analytics,4,startups_recognized in absolute numbers,
2019,Punjab,AR VR (Augmented + Virtual Reality),3,startups_recognized in absolute numbers,
2019,Punjab,Automotive,1,startups_recognized in absolute numbers,
2019,Punjab,Chemicals,1,startups_recognized in absolute numbers,
2019,Punjab,Construction,2,startups_recognized in absolute numbers,
2019,Punjab,Agriculture,7,startups_recognized in absolute numbers,
2019,Punjab,AI,2,startups_recognized in absolute numbers,
2019,Punjab,Green Technology,1,startups_recognized in absolute numbers,
2019,Punjab,Fashion,1,startups_recognized in absolute numbers,
2019,Punjab,Finance Technology,1,startups_recognized in absolute numbers,
2019,Punjab,Enterprise Software,1,startups_recognized in absolute numbers,
2019,Punjab,Food & Beverages,3,startups_recognized in absolute numbers,
2019,Punjab,Design,1,startups_recognized in absolute numbers,
2019,Punjab,Education,4,startups_recognized in absolute numbers,
2019,Punjab,Renewable Energy,2,startups_recognized in absolute numbers,
